"purity","vmeasure","batch_number"
0.988235294117647,0.981490057755574,1
0.894230769230769,0.944224049152274,2
0.771698113207547,0.877843901630209,3
0.985185185185185,0.974672520962982,4
0.987272727272727,0.978237195434063,5
0.989285714285714,0.98288002038291,6
0.856140350877193,0.917589227517707,7
0.889655172413793,0.941693641091895,8
0.889830508474576,0.942251624021653,9
0.988333333333333,0.978477393627472,10
0.99016393442623,0.98174480405692,11
0.890322580645161,0.942969359822841,12
0.863492063492064,0.916412648326076,13
0.990625,0.98224256159399,14
0.867692307692308,0.919319484702538,15
0.745454545454545,0.8637516233652,16
0.988059701492537,0.978172076326279,17
0.991176470588235,0.982213968199216,18
0.83768115942029,0.879865342131631,19
0.748571428571429,0.87094282004173,20
0.990140845070423,0.980883839341708,21
0.991666666666667,0.982996562933486,22
0.743835616438356,0.842690502144675,23
0.994594594594595,0.987686073901278,24
0.74,0.850841044449072,25
0.852631578947368,0.919320923442954,26
0.994805194805195,0.988059560344672,27
0.992307692307692,0.98467176821523,28
0.993670886075949,0.986130002672991,29
0.99375,0.986273398798921,30
0.875308641975309,0.927135374698882,31
0.99390243902439,0.986500023416257,32
0.991566265060241,0.982556095495378,33
0.992857142857143,0.984752793890603,34
0.992941176470588,0.984864307548675,35
0.984883720930233,0.975738601282846,36
0.720689655172414,0.834824630861035,37
0.797727272727273,0.843193899605667,38
0.878651685393258,0.894360206381653,39
0.993333333333333,0.985481260475153,40
0.984615384615385,0.975475189348074,41
0.88695652173913,0.943854612095636,42
0.750537634408602,0.834744730240345,43
0.852127659574468,0.916845952309308,44
0.991578947368421,0.985120505017868,45
0.990625,0.982407044156523,46
0.887628865979381,0.938009593855904,47
0.886734693877551,0.937229435837302,48
0.853535353535353,0.87275910271974,49
0.991,0.982884999568796,50
0.886138613861386,0.938200502602301,51
0.882352941176471,0.936406870976497,52
0.99126213592233,0.983234073913378,53
0.991346153846154,0.983347354362286,54
0.991428571428571,0.983489193182115,55
0.991509433962264,0.983585560468742,56
0.885981308411215,0.938506390896927,57
0.987962962962963,0.979175913248866,58
0.988073394495413,0.979300259870845,59
0.988181818181818,0.979402878418104,60
0.79009009009009,0.831162876443021,61
0.882142857142857,0.935412459466122,62
0.988495575221239,0.979709893323219,63
0.989473684210526,0.980896276486852,64
0.992173913043478,0.984452675216958,65
0.993103448275862,0.985781933487603,66
0.992307692307692,0.984657440422481,67
0.772033898305085,0.831108868870546,68
0.994117647058824,0.986812362610726,69
0.8525,0.905398761875343,70
0.993388429752066,0.985653852338348,71
0.995081967213115,0.988444501842613,72
0.991869918699187,0.983423663067401,73
0.995161290322581,0.988615534601044,74
0.8552,0.88469056727533,75
0.992857142857143,0.98459879400932,76
0.993700787401575,0.98595343933161,77
0.99375,0.986881944032107,78
0.877519379844961,0.942011516337707,79
0.994615384615385,0.987555093844732,80
0.994656488549618,0.98761790929175,81
0.990151515151515,0.980796866935843,82
0.990977443609023,0.981933783083859,83
0.991044776119403,0.982055720349067,84
0.98962962962963,0.980192302323463,85
0.990441176470588,0.981276514741215,86
0.883211678832117,0.939510391926544,87
0.990579710144928,0.981506006166316,88
0.990647482014388,0.981546527306888,89
0.99,0.981191598725818,90
0.990070921985816,0.981312555313404,91
0.990140845070423,0.981430823249032,92
0.883216783216783,0.938664052715971,93
0.792361111111111,0.841646556393513,94
0.990344827586207,0.981733093235569,95
0.99041095890411,0.9818584378695,96
0.989795918367347,0.980554315634998,97
0.989864864864865,0.98112417828247,98
0.990604026845638,0.981615818039683,99
0.991333333333333,0.982600625575035,100
0.990066225165563,0.982054880707312,101
0.990789473684211,0.982973927484307,102
0.990196078431373,0.982209304314285,103
0.99025974025974,0.982298566738868,104
0.989677419354839,0.981562913614189,105
0.880128205128205,0.934994159704524,106
0.856687898089172,0.910854186831068,107
0.989873417721519,0.980663387261643,108
0.988050314465409,0.979702300236941,109
0.988125,0.979770878409624,110
0.988198757763975,0.979852524142272,111
0.987654320987654,0.979229307453397,112
0.989570552147239,0.980833261879373,113
0.989024390243902,0.980139544916043,114
0.989090909090909,0.98024546081624,115
0.879518072289157,0.937712550624284,116
0.989221556886228,0.979898639776872,117
0.988690476190476,0.979202550106389,118
0.859763313609467,0.907218331222334,119
0.992941176470588,0.984975311912463,120
0.990643274853801,0.98171179666197,121
0.990697674418605,0.981765117406699,122
0.990751445086705,0.981829087185717,123
0.991954022988506,0.982898300802587,124
0.992,0.98298729014765,125
0.876136363636364,0.93062338487089,126
0.989830508474576,0.9806995768418,127
0.991573033707865,0.982355895027432,128
0.991620111731844,0.982799351456029,129
0.991666666666667,0.982868417882656,130
0.99060773480663,0.981722885158954,131
0.991758241758242,0.982636820094585,132
0.991803278688525,0.982732970181361,133
0.991304347826087,0.981974884248917,134
0.991351351351351,0.982055750382178,135
0.99247311827957,0.983779176989036,136
0.991978609625668,0.983052886370151,137
0.992021276595745,0.983769322784659,138
0.992063492063492,0.983198199329402,139
0.990526315789474,0.981400354416542,140
0.989528795811518,0.979387182537439,141
0.990625,0.980960058908089,142
0.87979274611399,0.937283389143796,143
0.878350515463918,0.935837514161526,144
0.88,0.939076395929129,145
0.99030612244898,0.980922436560962,146
0.880203045685279,0.940123450404813,147
0.98989898989899,0.980172036189356,148
0.989447236180905,0.979556586436869,149
0.99,0.980309190495826,150
0.880597014925373,0.935842178765459,151
0.881188118811881,0.935603377014543,152
0.81576354679803,0.855299738304521,153
0.989705882352941,0.980151218895855,154
0.989756097560976,0.980227200728647,155
0.989805825242718,0.980293459664824,156
0.853623188405797,0.869496052403059,157
0.990384615384615,0.981076663225456,158
0.990909090909091,0.982074479336186,159
0.99,0.980157721393131,160
0.872985781990521,0.901859218322376,161
0.990094339622641,0.980307242883515,162
0.990140845070423,0.980380081170666,163
0.991121495327103,0.982383560428297,164
0.990232558139535,0.980525833214097,165
0.854166666666667,0.91180256919168,166
0.989861751152074,0.979891467172023,167
0.989908256880734,0.979965675086235,168
0.989954337899543,0.980037827933194,169
0.99,0.980110268674721,170
0.990497737556561,0.980958398833746,171
0.990540540540541,0.981009924567419,172
0.990134529147982,0.980307234285777,173
0.990178571428571,0.980343443203903,174
0.990222222222222,0.980413475201321,175
0.989823008849558,0.979752266043047,176
0.989867841409692,0.979832848335024,177
0.989912280701754,0.979911335535905,178
0.989956331877729,0.979991036118804,179
0.99,0.980077270162562,180
0.99004329004329,0.980146417643759,181
0.989655172413793,0.979608232671857,182
0.989699570815451,0.979667651974198,183
0.989316239316239,0.979128310576928,184
0.98936170212766,0.979181402109885,185
0.989406779661017,0.97924301439223,186
0.879324894514768,0.94066529341607,187
0.989495798319328,0.979380846128539,188
0.989121338912134,0.978781395649896,189
0.85375,0.91109872678111,190
0.989211618257261,0.978922016671368,191
0.989669421487603,0.979662174865864,192
0.989711934156379,0.979728764558216,193
0.989344262295082,0.979206793156777,194
0.988979591836735,0.978591401981252,195
0.989430894308943,0.979332296907415,196
0.878542510121457,0.943492702551046,197
0.880241935483871,0.93629595382891,198
0.988755020080321,0.978172096004077,199
0.85,0.866329248642581,200
0.877689243027888,0.943346270264402,201
0.989285714285714,0.979013096040621,202
0.989328063241107,0.979070093194804,203
0.989763779527559,0.979777439120687,204
0.989019607843137,0.978546323847121,205
0.878125,0.937557510811498,206
0.989105058365759,0.978662420550379,207
0.877519379844961,0.93634236586355,208
0.98957528957529,0.97939271061382,209
0.989230769230769,0.978825472010823,210
0.989655172413793,0.979415132775934,211
0.98969465648855,0.97947040110341,212
0.87680608365019,0.938263889792624,213
0.989772727272727,0.979587577224443,214
0.989811320754717,0.979649538513336,215
0.990225563909774,0.980250015397488,216
0.990262172284644,0.980295217128276,217
0.990298507462687,0.980399982894856,218
0.990334572490706,0.980444495791848,219
0.771481481481481,0.832034869426894,220
0.990405904059041,0.980568358188939,221
0.990441176470588,0.980625862366449,222
0.991208791208791,0.981759573305343,223
0.990875912408759,0.981257384979865,224
0.991272727272727,0.981860448825757,225
0.877173913043478,0.93554664306719,226
0.991335740072202,0.981948582690994,227
0.99136690647482,0.981995373950521,228
0.991397849462366,0.982041531981288,229
0.875714285714286,0.940149760635166,230
0.991459074733096,0.982121555549222,231
0.991489361702128,0.982173100093805,232
0.991519434628975,0.982200707002915,233
0.875704225352113,0.936740165965471,234
0.990877192982456,0.981342792572117,235
0.992307692307692,0.983517479112815,236
0.991637630662021,0.982421182828535,237
0.990972222222222,0.981604620921221,238
0.991695501730104,0.98257148367997,239
0.991724137931035,0.982609423718611,240
0.991752577319588,0.982743510871856,241
0.991780821917808,0.982775074336341,242
0.853242320819113,0.913236923986578,243
0.991156462585034,0.98183881761133,244
0.991186440677966,0.981894660296864,245
0.84527027027027,0.90906127702844,246
0.853198653198653,0.908927542569787,247
0.990939597315436,0.981420075047078,248
0.990969899665552,0.981470800521312,249
0.874333333333333,0.935513692442207,250
0.990697674418605,0.981091234290488,251
0.990728476821192,0.981130240834224,252
0.873927392739274,0.935700748245574,253
0.991447368421053,0.982288067626148,254
0.991475409836066,0.98232987806863,255
0.722549019607843,0.829140217585758,256
0.991530944625407,0.982423844188192,257
0.991883116883117,0.982947726492483,258
0.991909385113269,0.983003081637084,259
0.991935483870968,0.983043047655949,260
0.991639871382637,0.982597911766875,261
0.874679487179487,0.936586719193069,262
0.756549520766773,0.821681840932661,263
0.99140127388535,0.982261032268649,264
0.991428571428571,0.982296386449984,265
0.991455696202532,0.98233693762546,266
0.797476340694006,0.868516902359389,267
0.873899371069182,0.935595222081318,268
0.843573667711599,0.909524254939962,269
0.9909375,0.981606012778892,270
0.99190031152648,0.982907940261197,271
0.990993788819876,0.981698817434912,272
0.991021671826625,0.981750439766859,273
0.842283950617284,0.891213347747306,274
0.991076923076923,0.981836227658446,275
0.991717791411043,0.982663977903056,276
0.991743119266055,0.982712001874064,277
0.87530487804878,0.93605521810845,278
0.991489361702128,0.982355895388131,279
0.991515151515151,0.982399440313087,280
0.992447129909366,0.98381681948037,281
0.992469879518072,0.983861446834492,282
0.992192192192192,0.983538531068079,283
0.991916167664671,0.983117966862952,284
0.875820895522388,0.936692869214295,285
0.992559523809524,0.984107092272781,286
0.991988130563798,0.983254395988996,287
0.991420118343195,0.982421080341562,288
0.875516224188791,0.932198268687707,289
0.991470588235294,0.982504731589452,290
0.87624633431085,0.940639620107313,291
0.991228070175439,0.98215423693257,292
0.876384839650146,0.937154206198094,293
0.98953488372093,0.980721835999831,294
0.989565217391304,0.980778172430953,295
0.989595375722543,0.980822079565406,296
0.876657060518732,0.935251234751768,297
0.989655172413793,0.980898349681433,298
0.989684813753582,0.980953374642032,299
0.990571428571429,0.982086534277911,300
0.990883190883191,0.98249611476402,301
0.990340909090909,0.981793862248316,302
0.990368271954674,0.9818399308704,303
0.990395480225989,0.981875516022685,304
0.990704225352113,0.982024280079615,305
0.874157303370787,0.939670635538768,306
0.858263305322129,0.870417434702106,307
0.990782122905028,0.982365953803236,308
0.844289693593315,0.873197928290216,309
0.874722222222222,0.9400555821384,310
0.990027700831025,0.981155127617796,311
0.990331491712707,0.982080342324091,312
0.87603305785124,0.935828236184365,313
0.98956043956044,0.980335466861815,314
0.99041095890411,0.981435447574027,315
0.99016393442623,0.981339497621574,316
0.990735694822888,0.981880283504887,317
0.990217391304348,0.981188231660215,318
0.990785907859079,0.981944841423727,319
0.99027027027027,0.981259599714547,320
0.990296495956873,0.981295413715043,321
0.873655913978495,0.933809655994625,322
0.990348525469169,0.981365930204642,323
0.989839572192513,0.980708324061884,324
0.873866666666667,0.935319813918452,325
0.989893617021277,0.980785370492262,326
0.989920424403183,0.980815904911816,327
0.99021164021164,0.98100557048507,328
0.810554089709763,0.844945646677144,329
0.871842105263158,0.93867508748348,330
0.844619422572178,0.889726918994262,331
0.98979057591623,0.980456800530215,332
0.989817232375979,0.9804977170407,333
0.990104166666667,0.981075869967828,334
0.98987012987013,0.980762945213075,335
0.873834196891192,0.939834304055048,336
0.990697674418605,0.98169405565795,337
0.990721649484536,0.981732131394955,338
0.990745501285347,0.98176997344957,339
0.990769230769231,0.981802945502662,340
0.990281329923274,0.981145108542325,341
0.99030612244898,0.981183735985676,342
0.991603053435114,0.982968045456182,343
0.861675126903553,0.881713449278186,344
0.875189873417721,0.93440618401722,345
0.991666666666667,0.983064535337793,346
0.991687657430731,0.98309112563672,347
0.873869346733668,0.936643869615931,348
0.990726817042607,0.981758401962891,349
0.99125,0.98247586176819,350
0.873067331670823,0.933467079994037,351
0.872885572139304,0.933431686542628,352
0.991563275434243,0.982924461974784,353
0.873762376237624,0.936036250151363,354
0.991111111111111,0.982296945236881,355
0.992118226600985,0.983363294264104,356
0.990909090909091,0.982017594563648,357
0.991176470588235,0.982754820725361,358
0.99119804400978,0.98277650950995,359
0.990975609756098,0.982274356575666,360
0.990997566909976,0.982305038497274,361
0.872087378640777,0.93407587319547,362
0.991041162227603,0.982370431158889,363
0.991062801932367,0.982392160416083,364
0.991084337349398,0.982422410199182,365
0.991105769230769,0.982452510969462,366
0.991127098321343,0.982482595392245,367
0.991148325358852,0.982520617685282,368
0.85346062052506,0.851104682902558,369
0.991190476190476,0.982576000044719,370
0.870783847980998,0.938544199275028,371
0.871090047393365,0.938640963935778,372
0.71371158392435,0.821013672499218,373
0.993396226415094,0.98537863880638,374
0.993411764705882,0.985404195284141,375
0.993192488262911,0.98523194058898,376
0.99344262295082,0.985534153774639,377
0.992757009345794,0.984367890750718,378
0.992540792540793,0.984036944486618,379
0.992558139534884,0.984064142918494,380
0.992575406032483,0.984291895602155,381
0.992592592592593,0.984324950479898,382
0.993071593533487,0.984868012710773,383
0.869124423963134,0.936698061077473,384
0.993103448275862,0.984922559984207,385
0.993119266055046,0.984957368737086,386
0.993363844393593,0.985350008406025,387
0.99337899543379,0.985374791341158,388
0.993394077448747,0.985405314408115,389
0.8725,0.936151125538,390
0.993197278911565,0.985098478752543,391
0.993212669683258,0.985312377668886,392
0.993002257336343,0.98472555074597,393
0.993018018018018,0.984750875855417,394
0.993258426966292,0.985147035878354,395
0.99304932735426,0.984810384587478,396
0.993064876957494,0.984841393100669,397
0.992857142857143,0.984517854567779,398
0.869710467706013,0.933011104307679,399
0.993111111111111,0.984994537837932,400
0.993348115299335,0.985372033582524,401
0.993141592920354,0.984976924889804,402
0.869977924944812,0.938324776325507,403
0.99273127753304,0.984184228712806,404
0.992747252747253,0.984203511365806,405
0.992763157894737,0.984235144493964,406
0.992778993435449,0.984266635628371,407
