"purity","vmeasure","batch_number"
0.958823529411765,0.862003913769472,1
0.957692307692308,0.858379814036614,2
0.960377358490566,0.865817270928632,3
0.961111111111111,0.866285745713676,4
0.958181818181818,0.858597326126228,5
0.955357142857143,0.851511623524227,6
0.956140350877193,0.853371830499911,7
0.956896551724138,0.855136350686317,8
0.957627118644068,0.857337077904611,9
0.96,0.863685324863569,10
0.957377049180328,0.856159160726789,11
0.958064516129032,0.857916992198235,12
0.958730158730159,0.859642678804827,13
0.9578125,0.857217551997326,14
0.955384615384615,0.851520964981937,15
0.956060606060606,0.85321520048873,16
0.956716417910448,0.854673695836446,17
0.957352941176471,0.856462508853181,18
0.957971014492754,0.857874728983588,19
0.955714285714286,0.85278913485018,20
0.956338028169014,0.854360745511854,21
0.956944444444444,0.856671544609353,22
0.957534246575342,0.858229118759272,23
0.958108108108108,0.859725686839452,24
0.958666666666667,0.861191707459152,25
0.957894736842105,0.859802974219535,26
0.957142857142857,0.857292476825103,27
0.957692307692308,0.858590323368965,28
0.958227848101266,0.859783512493012,29
0.95875,0.861081528699095,30
0.959259259259259,0.862229608026855,31
0.958536585365854,0.859853662821811,32
0.957831325301205,0.857673386974341,33
0.958333333333333,0.858953766705935,34
0.957647058823529,0.85694561598092,35
0.958139534883721,0.858067522310909,36
0.958620689655172,0.859368590546586,37
0.959090909090909,0.860569039225429,38
0.959550561797753,0.861824353814768,39
0.96,0.862976891379929,40
0.96043956043956,0.864293197740666,41
0.960869565217391,0.865475741430499,42
0.962365591397849,0.869270891943925,43
0.962765957446808,0.870246763096611,44
0.962105263157895,0.86876015351463,45
0.960416666666667,0.864030134726593,46
0.961855670103093,0.867814976188722,47
0.961224489795918,0.866072352081118,48
0.961616161616162,0.866988834605626,49
0.96,0.862773592853839,50
0.961386138613861,0.866558884599206,51
0.96078431372549,0.864952389077659,52
0.961165048543689,0.865938492225865,53
0.959615384615385,0.862316941856624,54
0.958095238095238,0.858248994172245,55
0.956603773584906,0.854679869954951,56
0.958878504672897,0.859975114470612,57
0.958333333333333,0.858602903590164,58
0.958715596330275,0.85986785614884,59
0.957272727272727,0.856262355175792,60
0.957657657657658,0.857019097133305,61
0.958035714285714,0.857878928295431,62
0.958407079646018,0.858779457587575,63
0.959649122807018,0.861779865161767,64
0.959130434782609,0.860499280228578,65
0.960344827586207,0.863345134159561,66
0.961538461538462,0.866470068229793,67
0.960169491525424,0.862938231278302,68
0.959663865546219,0.86182181167134,69
0.96,0.862732927719239,70
0.960330578512397,0.863626204481462,71
0.958196721311475,0.858277998880834,72
0.960162601626016,0.863024952317895,73
0.962096774193548,0.867848839630854,74
0.9624,0.868689097523433,75
0.961904761904762,0.867408229392137,76
0.961417322834646,0.86620205470641,77
0.96171875,0.866911976364233,78
0.95968992248062,0.861926674854074,79
0.959230769230769,0.860903884096358,80
0.958778625954198,0.859799777695319,81
0.959848484848485,0.862528732859136,82
0.959398496240601,0.861259091108937,83
0.958955223880597,0.860145918255757,84
0.959259259259259,0.860921908433919,85
0.958088235294118,0.858062776863128,86
0.959124087591241,0.860705062337388,87
0.959420289855072,0.861381889866177,88
0.959712230215827,0.862204949027489,89
0.959285714285714,0.861067509159365,90
0.959574468085106,0.861802778622048,91
0.959154929577465,0.860699118682765,92
0.958741258741259,0.859788716447968,93
0.959027777777778,0.860479836002007,94
0.959310344827586,0.861043878600273,95
0.96027397260274,0.863449383584744,96
0.959183673469388,0.86063656952902,97
0.959459459459459,0.861151303334116,98
0.958389261744966,0.858584985526087,99
0.957333333333333,0.855992761748,100
0.958940397350993,0.859912133145359,101
0.957894736842105,0.857366619596563,102
0.958823529411765,0.859710572134521,103
0.959090909090909,0.860358745461079,104
0.958709677419355,0.859469711840388,105
0.959615384615385,0.861630213116535,106
0.959235668789809,0.860650996855409,107
0.958860759493671,0.859834248863816,108
0.960377358490566,0.863596053652676,109
0.96,0.862618188095728,110
0.960248447204969,0.863225809440026,111
0.961111111111111,0.865597078505509,112
0.961349693251534,0.866118070189453,113
0.960975609756098,0.865090223595617,114
0.961818181818182,0.867375867506964,115
0.96144578313253,0.866392784401124,116
0.961676646706587,0.867330889665632,117
0.961309523809524,0.866347209914635,118
0.961538461538462,0.866729096278002,119
0.960588235294118,0.864043023969285,120
0.960818713450292,0.864610101562388,121
0.961046511627907,0.865293357893037,122
0.960115606936416,0.862997608401008,123
0.960344827586207,0.863471342371968,124
0.960571428571429,0.864001672529961,125
0.959659090909091,0.861679531875298,126
0.959887005649718,0.862267659484054,127
0.959550561797753,0.861414624490421,128
0.959217877094972,0.860611410052988,129
0.958333333333333,0.858350682739587,130
0.958563535911602,0.858906495533626,131
0.958791208791209,0.859456324391876,132
0.958469945355191,0.858696660948015,133
0.959239130434783,0.860628810827579,134
0.958918918918919,0.859874056105732,135
0.959139784946237,0.860398836919879,136
0.959358288770053,0.860915095498939,137
0.960106382978723,0.862852607850084,138
0.96031746031746,0.863401191424741,139
0.960526315789474,0.863939594272898,140
0.959685863874346,0.861875096102248,141
0.960416666666667,0.863724927050245,142
0.959585492227979,0.861579878070923,143
0.958762886597938,0.859640846592096,144
0.96,0.86308759975256,145
0.959183673469388,0.860914785010647,146
0.95989847715736,0.862820451039553,147
0.960606060606061,0.864643022538012,148
0.959798994974874,0.86251006074841,149
0.9595,0.861727477968237,150
0.959203980099502,0.861144681619084,151
0.961386138613861,0.866887631292923,152
0.960591133004926,0.864854415814181,153
0.961274509803922,0.866659153062054,154
0.962439024390244,0.870094047845864,155
0.961650485436893,0.86763009141927,156
0.961835748792271,0.868111535042614,157
0.961538461538462,0.867274232631315,158
0.960287081339713,0.863848442611007,159
0.960952380952381,0.865704981860247,160
0.960189573459716,0.863617827933784,161
0.960849056603774,0.865517484758699,162
0.959154929577465,0.860990807576397,163
0.959345794392523,0.861476907920214,164
0.96,0.862852275452915,165
0.960648148148148,0.864421229907662,166
0.959907834101382,0.862863112056236,167
0.958715596330275,0.859805430891007,168
0.959360730593607,0.861422269221748,169
0.959545454545455,0.861869871623582,170
0.959276018099548,0.861106992291951,171
0.959459459459459,0.861551374622979,172
0.959641255605381,0.86171423959608,173
0.959375,0.861136308877937,174
0.959555555555556,0.86168297805367,175
0.95929203539823,0.860996640454138,176
0.959030837004405,0.86037934403754,177
0.960087719298246,0.863030752936337,178
0.960262008733624,0.863504321433139,179
0.960434782608696,0.863950633921689,180
0.96017316017316,0.863277292351093,181
0.960344827586207,0.863673923346033,182
0.958798283261803,0.859671503902389,183
0.96025641025641,0.863362205620778,184
0.959148936170213,0.860472254493045,185
0.958474576271186,0.858722292684812,186
0.959493670886076,0.861357626608439,187
0.959243697478992,0.860630651477559,188
0.959414225941423,0.861068876807951,189
0.959583333333333,0.861457281034531,190
0.960165975103734,0.862933165896311,191
0.960330578512397,0.863405250282018,192
0.960493827160494,0.863828535156432,193
0.959836065573771,0.862018538677539,194
0.960816326530612,0.864440107880292,195
0.960569105691057,0.86384803266171,196
0.960728744939271,0.864248332104898,197
0.960483870967742,0.863778223950678,198
0.961847389558233,0.867350805019134,199
0.962,0.867710130215731,200
0.961354581673307,0.865947326437747,201
0.961111111111111,0.865326720863597,202
0.960869565217391,0.864845471123744,203
0.960236220472441,0.863193868859241,204
0.960392156862745,0.863555063798878,205
0.960546875,0.86397896981393,206
0.959533073929961,0.861335604559732,207
0.960852713178295,0.864733541470292,208
0.960617760617761,0.864110796607433,209
0.96,0.862568297695994,210
0.960153256704981,0.862922697918489,211
0.960687022900763,0.864305907799982,212
0.961216730038023,0.865756763797632,213
0.961363636363636,0.866175092130927,214
0.961509433962264,0.86655721485487,215
0.961278195488722,0.866101263201562,216
0.961048689138577,0.865343974788926,217
0.959701492537313,0.861663198747665,218
