"purity","vmeasure","batch_number"
0.958823529411765,0.859813151770757,1
0.959615384615385,0.861629249043455,2
0.962264150943396,0.868247387270865,3
0.962962962962963,0.870316738485244,4
0.96,0.862561859495241,5
0.958928571428571,0.859698138163861,6
0.96140350877193,0.865944433616843,7
0.962068965517241,0.86751615080359,8
0.96271186440678,0.869211979079417,9
0.963333333333333,0.870795366534758,10
0.963934426229508,0.872310054342134,11
0.962903225806452,0.86965302181969,12
0.965079365079365,0.875225583667377,13
0.965625,0.876987712858196,14
0.964615384615385,0.874003800752037,15
0.965151515151515,0.875390192224274,16
0.967164179104478,0.880608751578286,17
0.966176470588235,0.877784650654704,18
0.965217391304348,0.87555794511959,19
0.968571428571429,0.88409275537241,20
0.964788732394366,0.874497269908332,21
0.968055555555556,0.882887818364246,22
0.96986301369863,0.888052028345157,23
0.97027027027027,0.889248211850371,24
0.968,0.882924041531599,25
0.968421052631579,0.883766079684863,26
0.966233766233766,0.877914260002773,27
0.970512820512821,0.88984144419617,28
0.965822784810127,0.877137458144497,29
0.9675,0.881667006309453,30
0.965432098765432,0.876447133585168,31
0.967073170731707,0.880581791004079,32
0.965060240963855,0.874971791011365,33
0.96547619047619,0.876180474010655,34
0.965882352941177,0.877184505010129,35
0.962790697674419,0.868982462088551,36
0.964367816091954,0.873543650508447,37
0.965909090909091,0.877316257154892,38
0.964044943820225,0.872920403463333,39
0.964444444444444,0.873993042587997,40
0.964835164835165,0.875049057216431,41
0.965217391304348,0.876038500415173,42
0.963440860215054,0.871059339309505,43
0.964893617021277,0.875264969857667,44
0.962105263157895,0.868757285670829,45
0.963541666666667,0.872155981188465,46
0.963917525773196,0.873166207641929,47
0.961224489795918,0.866930356833719,48
0.960606060606061,0.865575940855113,49
0.961,0.866535985393225,50
0.959405940594059,0.862877232275965,51
0.958823529411765,0.861590411856676,52
0.959223300970874,0.862045558170541,53
0.959615384615385,0.863047021729874,54
0.959047619047619,0.861943269746244,55
0.958490566037736,0.860652735085639,56
0.958878504672897,0.861741063860796,57
0.959259259259259,0.862544454778309,58
0.956880733944954,0.856877183156988,59
0.957272727272727,0.857907359230567,60
0.957657657657658,0.858811441659206,61
0.958035714285714,0.859702850112029,62
0.960176991150443,0.864596719752671,63
0.958771929824561,0.860664782002744,64
0.959130434782609,0.86162211702287,65
0.95948275862069,0.862468350874937,66
0.958974358974359,0.861453468673979,67
0.960169491525424,0.864173993143844,68
0.960504201680672,0.864655743378604,69
0.96,0.863963171234422,70
0.960330578512397,0.865694763920808,71
0.961475409836066,0.868460667321088,72
0.960162601626016,0.865067326119387,73
0.959677419354839,0.863117228420631,74
0.9608,0.866517782251684,75
0.95952380952381,0.862340800589834,76
0.959842519685039,0.863111372934057,77
0.95859375,0.86034517354675,78
0.958139534883721,0.859167808793924,79
0.957692307692308,0.85819857588554,80
0.958015267175573,0.859090607264942,81
0.958333333333333,0.859801969297766,82
0.958646616541353,0.860548052361124,83
0.96044776119403,0.864751324420149,84
0.959259259259259,0.861447925457199,85
0.959558823529412,0.86217099663563,86
0.959124087591241,0.861107109190554,87
0.959420289855072,0.861861764809399,88
0.959712230215827,0.862568069384323,89
0.96,0.863304958348137,90
0.960283687943262,0.864200915150992,91
0.959859154929578,0.862698334224661,92
0.959440559440559,0.861744103276193,93
0.959027777777778,0.860734970348863,94
0.959310344827586,0.861534962532025,95
0.95958904109589,0.862849492274852,96
0.959183673469388,0.861082929906424,97
0.959459459459459,0.861712336041362,98
0.961073825503356,0.865995755404982,99
0.96,0.862989920513818,100
0.960264900662252,0.863596481527575,101
0.960526315789474,0.864066832514546,102
0.960130718954248,0.863624053631054,103
0.961038961038961,0.866093569926853,104
0.96,0.862632925127625,105
0.961538461538462,0.86667277452656,106
0.959872611464968,0.862598155673335,107
0.959493670886076,0.861721682018611,108
0.959119496855346,0.860670444346977,109
0.959375,0.861183376022326,110
0.961490683229814,0.866154427991777,111
0.959876543209877,0.862474574230802,112
0.960122699386503,0.862660224552896,113
0.962195121951219,0.868046905014722,114
0.961818181818182,0.867120695237072,115
0.960843373493976,0.864751972577883,116
0.959880239520958,0.862346344329718,117
0.95952380952381,0.861610556897475,118
0.960355029585799,0.86349846200373,119
0.961176470588235,0.865658581917271,120
0.96140350877193,0.86621963968315,121
0.959883720930233,0.862316886844525,122
0.960693641618497,0.864426900948867,123
0.960919540229885,0.864955458033996,124
0.962285714285714,0.868472260865257,125
0.961363636363636,0.866114786042115,126
0.962146892655367,0.868111609585738,127
0.961797752808989,0.867177286720187,128
0.96145251396648,0.866261236846515,129
0.961111111111111,0.865355648151167,130
0.961878453038674,0.867264144090393,131
0.960989010989011,0.864944179662629,132
0.96120218579235,0.865470790411889,133
0.960326086956522,0.85695394133793,134
0.958918918918919,0.853385122777227,135
0.960215053763441,0.855823193954523,136
